locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,acc,old_locus_tag,annotation
HVO_RS14735,2458.0527534471535,-1.8819107755285935,0.3295799056176375,-2.6758633050636993,0.007453703898228833,0.0837173070603329,WP_004041970.1,HVO_2087,glycoside hydrolase family 3 C-terminal domain-containing protein
HVO_RS14740,5610.1868830380045,-3.07122031765659,0.4042133061959951,-5.124077525177501,2.9899795035835766e-7,1.439352101718433e-5,WP_004041971.1,HVO_2088,glycoside hydrolase family 3 N-terminal domain-containing protein
HVO_RS14745,1134.9521017233621,-2.2812847292248706,0.2411301492067696,-5.31366456430202,1.074423163718123e-7,6.19438836895108e-6,WP_004041972.1,HVO_2089,hypothetical protein
HVO_RS21025,79.2427479943176,-0.5519229051713492,0.819108015633824,-0,1,1,WP_004041973.1,HVO_2090,hypothetical protein
HVO_RS20600,89.80699847975274,-2.5893453039265126,0.8439990725744801,-1.8831126189256069,0.05968510745945837,0.46530977893883624,WP_231896117.1,HVO_2090B,hypothetical protein
HVO_RS14755,17360.40929573587,-0.40055299976182257,0.8886513227995564,-0,1,1,WP_004041975.1,HVO_2091,aspartate aminotransferase family protein
HVO_RS14760,516.9985068651696,1.2856950452282154,0.22990314806727416,1.2426756555095777,0.21398737835164464,1,WP_004041976.1,HVO_2092,IclR family transcriptional regulator
HVO_RS14765,16535.293426238582,0.8547524087898901,0.6908987408338492,0,1,1,WP_004041977.1,HVO_2093,Na+/H+ antiporter NhaC
HVO_RS14770,1751.3015042439283,0.6247574028891092,0.3555928551304695,0,1,1,WP_004041978.1,HVO_2094,ABC transporter substrate-binding protein
HVO_RS14775,1350.7134890602638,-0.7196194166853286,0.27636650661317375,-0,1,1,WP_004041979.1,HVO_2095,NADP-dependent oxidoreductase
HVO_RS14780,557.9014593468088,-0.7314032818897288,0.26541455647383244,-0,1,1,WP_004041980.1,HVO_2096,SDR family oxidoreductase
HVO_RS14785,1498.2761070111405,-0.1604106428224062,0.1613159352619013,-0,1,1,WP_004041981.1,HVO_2097,MFS transporter
HVO_RS21030,66.64378388920025,1.2689595516220833,0.3973708657340298,0.6768476876764906,0.4985025978591549,1,WP_004041982.1,HVO_2098,hypothetical protein
HVO_RS14790,53.72949050112022,-0.7588219354000786,0.3852098798184045,-0,1,1,WP_004041983.1,HVO_2099,intradiol ring-cleavage dioxygenase
HVO_RS21035,139.76929844871606,-2.4982371406762476,0.6701690940844715,-2.2356106151433512,0.025377288650513193,0.22725108387003715,WP_013035606.1,HVO_2100,hypothetical protein
HVO_RS14795,1588.107712860573,-1.8694891017544593,0.44939457374163083,-1.934801069169901,0.05301471185711665,0.42669330838845304,WP_013035533.1,HVO_2101,HPr family phosphocarrier protein
HVO_RS14800,2831.2881853023646,-2.7188135775510016,0.40061014048818006,-4.290489440572998,1.7827976331467872e-5,4.6943068803918054e-4,WP_004041985.1,HVO_2102,PTS sugar transporter subunit IIA
HVO_RS14805,1037.648981613843,-0.8038307918858189,0.390942267538869,-0,1,1,WP_004041986.1,HVO_2103,PTS transporter subunit IIC
HVO_RS14810,2561.2600815933806,-1.4957811652308015,0.30621148289976,-1.619080906228125,0.10542985644483091,0.7302946153739507,WP_004041987.1,HVO_2104,PTS sugar transporter subunit IIB
HVO_RS14815,544.2146899119327,-2.938260901526143,0.2837473992809248,-6.830938033046651,8.436117077459814e-12,1.3416800599992087e-9,WP_004041988.1,HVO_2105,triose-phosphate isomerase
HVO_RS14820,638.2404928960239,-2.9475861747052847,0.31431255339195163,-6.1963359518657875,5.779270440906256e-10,6.38288313140091e-8,WP_236995467.1,HVO_2106,"fructose-1,6-bisphosphate aldolase"
HVO_RS14825,450.95761488230966,-2.873682643706299,0.3929342841546002,-4.768437673331396,1.8566009217005272e-6,6.964004966680469e-5,WP_004041990.1,HVO_2107,secondary thiamine-phosphate synthase enzyme YjbQ
HVO_RS14830,412.12488949363046,-0.9660045211426601,0.19356073500468504,-0,1,1,WP_004041991.1,HVO_2108,IclR family transcriptional regulator
HVO_RS14835,605.4774357512864,-1.1979113110711124,0.2873905381987307,-0.6886493630289825,0.49104394903374166,1,WP_004041992.1,HVO_2109,FGGY family carbohydrate kinase
HVO_RS14840,419.9331079343734,-1.7829122243473663,0.3820552274465758,-2.0492121769406855,0.04044137187276411,0.3370962150232916,WP_004041993.1,HVO_2110,IclR family transcriptional regulator
HVO_RS14845,9302.175087781041,-3.475363886511653,0.40691045488913985,-6.083313556507291,1.1772379697654556e-9,1.2650535588614734e-7,WP_049914808.1,HVO_2111,4-hydroxythreonine-4-phosphate dehydrogenase PdxA
HVO_RS14850,332.06643465625825,-4.245735480152073,0.7195888563656617,-4.510541611976743,6.466231488414838e-6,2.024388692750976e-4,WP_013035345.1,HVO_2112,four-carbon acid sugar kinase family protein
HVO_RS14855,1822.1167308766412,-2.0726066829148393,0.4639079844313052,-2.3121108472183867,0.020771575545430493,0.19251231787559822,WP_049941507.1,HVO_2113,extracellular solute-binding protein
HVO_RS14860,812.3822746145742,-1.6497636892708245,0.4264103711003506,-1.5237989817042004,0.12755893402396098,0.836921322903084,WP_004041998.1,HVO_2114,dihydrodipicolinate synthase family protein
HVO_RS14865,2882.8737374667253,-3.5379079292683784,0.5462305938133375,-4.646220768321983,3.3807120662387214e-6,1.1391280657089115e-4,WP_013035394.1,HVO_2115,aldo/keto reductase
HVO_RS14870,719.0886987323595,-1.6960337488432102,0.5534003413954659,-1.2577400062458888,0.20848579884024732,1,WP_013035569.1,HVO_2116,sugar ABC transporter permease
HVO_RS14875,566.4844381080421,-0.9336860755538543,0.5352057310421592,-0,1,1,WP_004042001.1,HVO_2117,carbohydrate ABC transporter permease
HVO_RS14880,3678.1917348525913,-3.6081502959762144,0.5597109566877979,-4.659816401326978,3.1649155504878544e-6,1.0755302759606589e-4,WP_004042002.1,HVO_2118,ABC transporter ATP-binding protein
HVO_RS14885,1683.3075701310252,-2.593484596483415,0.6104635807994441,-2.61028609503066,0.009046652899773367,0.09754321284070698,WP_013035616.1,HVO_2119,hypothetical protein
HVO_RS14890,1333.5974886324955,-3.0140483305807875,0.7599598932382271,-2.6502034495515634,0.00804433131070596,0.08884517025379693,WP_004042004.1,HVO_2120,sialidase family protein
HVO_RS14895,501.2189495456321,1.435129067763949,0.6611553100661255,0.6581344218810397,0.5104517589739623,1,WP_004042005.1,HVO_2121,hypothetical protein
HVO_RS14900,4008.2231417573603,0.8159050102428693,0.5338452101742961,0,1,1,WP_004042006.1,HVO_2122,dipeptide ABC transporter ATP-binding protein
HVO_RS14905,3871.9288863771676,0.6655425108268554,0.5714646338988278,0,1,1,WP_004042007.1,HVO_2123,ABC transporter ATP-binding protein
HVO_RS14910,4185.818606988325,0.7072407969389258,0.559118476652184,0,1,1,WP_004042008.1,HVO_2124,ABC transporter permease
HVO_RS14915,4607.117052004788,0.2798165382883656,0.5573499273728992,0,1,1,WP_004042009.1,HVO_2125,ABC transporter permease
HVO_RS14920,17778.048132705175,-0.5221306040052585,0.5649146477440153,-0,1,1,WP_013035271.1,HVO_2126,ABC transporter substrate-binding protein
HVO_RS14925,2358.735218918529,-0.8584189530944206,0.5955387413365372,-0,1,1,WP_004042011.1,HVO_2127,amidohydrolase
HVO_RS14930,1888.1296392295126,-2.141623401921861,0.43844211055601395,-2.603817868849555,0.009219173374500489,0.09906873874868634,WP_004042012.1,HVO_2128,M20 family metallo-hydrolase
HVO_RS14935,2821.0285971763014,0.3546210655798246,0.32662618104901925,0,1,1,WP_004042013.1,HVO_2130,IclR family transcriptional regulator
HVO_RS14940,4020.764574958793,-0.05360973932262093,0.16248560586946606,-0,1,1,WP_004042014.1,HVO_2131,fructose-bisphosphatase class I
HVO_RS14945,115.89311373479063,0.05449212302789372,0.29154365196109333,0,1,1,WP_049914809.1,HVO_2132,hypothetical protein
HVO_RS14950,1719.947837776739,-0.07990394863853544,0.35564125117560036,-0,1,1,WP_004042015.1,HVO_2133,AAA family ATPase
HVO_RS14955,141.5083164578428,-0.10109268132404843,0.27602418322889943,-0,1,1,WP_004042016.1,HVO_2134,DUF2249 domain-containing protein
HVO_RS14960,319.16560638537146,-0.4273527609225564,0.3303246292680909,-0,1,1,WP_004042017.1,HVO_2135,hypothetical protein
HVO_RS14965,578.275674057834,0.933430815154731,0.19278925966614358,0,1,1,WP_004042018.1,HVO_2136,hypothetical protein
HVO_RS14970,90.18683492700885,-0.8652954564110621,0.30167050225711867,-0,1,1,WP_004042019.1,HVO_2137,cupin domain-containing protein
HVO_RS14975,347.9134060797048,-0.6913261345256192,0.22104661656316482,-0,1,1,WP_004042020.1,HVO_2138,hypothetical protein
HVO_RS14980,1156.5091167401752,-1.9966782453092102,0.22934897112427857,-4.345684397115236,1.3884207796879551e-5,3.8875781831262745e-4,WP_004042021.1,HVO_2139,hypothetical protein
HVO_RS14985,668.9983343999731,-1.3924127320438784,0.25919875627411715,-1.5139452738302495,0.13003972011678752,0.8476031593186019,WP_236995468.1,HVO_2140,hypothetical protein
HVO_RS14990,1069.442864702461,-1.0124709270206125,0.22292896086518602,-0.055941260266108454,0.9553886013358182,1,WP_004042023.1,HVO_2141,copper-containing nitrite reductase
HVO_RS21040,274.6512771417869,0.5097709247313691,0.3749959911111007,0,1,1,WP_155821732.1,HVO_2142,hypothetical protein
HVO_RS14995,13.312081507946385,-0.38299919942015176,0.5236712839371962,-0,1,1,WP_004042025.1,HVO_2143,DUF2249 domain-containing protein
HVO_RS15000,111.62033666186831,-0.2256740717646058,0.22601242534942798,-0,1,1,WP_004042026.1,HVO_2144,TIGR04053 family radical SAM/SPASM domain-containing protein
HVO_RS15005,64.89316891082387,-0.06895713629492536,0.2896645487781578,-0,1,1,WP_004042027.1,HVO_2145,halocyanin domain-containing protein
HVO_RS15010,344.17743248842885,-0.4269972925202211,0.23143587900262058,-0,1,1,WP_004042028.1,HVO_2146,hypothetical protein
HVO_RS15015,385.8461334235577,-0.19056280674552778,0.21664097479512712,-0,1,1,WP_004042029.1,HVO_2147,cbb3-type cytochrome c oxidase subunit I
HVO_RS15020,181.93640606588514,-0.14147694636325142,0.23623829577646532,-0,1,1,WP_004042030.1,HVO_2148,CGCGG family rSAM-modified RiPP protein
HVO_RS15025,602.6492790207459,0.34851104494520263,0.19412681258637937,0,1,1,WP_004042031.1,HVO_2149,hypothetical protein
HVO_RS21045,9.870697405006194,0.4451665882634851,0.6159640852486402,0,1,1,WP_161606677.1,NA,hypothetical protein
HVO_RS15030,598.7962997392873,0.8437094928954995,0.2941484768509891,0,1,1,WP_004042032.1,HVO_2149A,DUF1427 family protein
HVO_RS15035,1882.438408359226,0.609717337038784,0.21968002868273995,0,1,1,WP_004042033.1,HVO_2150,halocyanin domain-containing protein
HVO_RS15040,648.2546829718784,0.2770531936435616,0.23424628165777642,0,1,1,WP_004042034.1,HVO_2151,helix-turn-helix domain-containing protein
HVO_RS15045,428.44474561368423,-0.18578350811564656,0.18343883844373454,-0,1,1,WP_004042035.1,HVO_2152,helix-turn-helix domain-containing protein
HVO_RS15050,8930.591776943578,0.663431793909983,0.25338375635166355,0,1,1,WP_004042036.1,HVO_2153,multicopper oxidase domain-containing protein
HVO_RS15055,2358.260395096637,0.6770284828369857,0.18136075844662294,0,1,1,WP_013035563.1,HVO_2154,phosphomethylpyrimidine synthase ThiC
HVO_RS15060,985.9146783254441,0.717175504352792,0.35815908964070053,0,1,1,WP_004042038.1,HVO_2155,sodium:calcium antiporter
HVO_RS15065,2724.4408449033845,-0.5778007516660659,0.22662346632198124,-0,1,1,WP_004042039.1,HVO_2156,universal stress protein
HVO_RS15070,1434.539236837115,0.11704245295696777,0.24201531395305265,0,1,1,WP_004042040.1,HVO_2157,hypothetical protein
HVO_RS15075,3109.7971339320356,1.497727618755337,0.3171232309682927,1.5695085384807457,0.11652949148696638,0.7800021181013104,WP_013035373.1,HVO_2158,NADP-dependent malic enzyme
HVO_RS15080,502.9594351276123,0.11168103901168022,0.3648240833959845,0,1,1,WP_004042042.1,HVO_2159,hypothetical protein
HVO_RS15085,1366.3372061782222,0.3649247490345392,0.3184410005521133,0,1,1,WP_049896263.1,HVO_2159A,hypothetical protein
HVO_RS15090,190405.96224183723,0.41599889772780757,0.37755597563144716,0,1,1,WP_004042044.1,HVO_2160,PGF-pre-PGF domain-containing protein
HVO_RS15095,10067.991632197214,-0.3445411207693551,0.14383426361772209,-0,1,1,WP_004042045.1,HVO_2161,hypothetical protein
HVO_RS15100,911.4290260540572,0.2674022044113848,0.2233601735148795,0,1,1,WP_004042046.1,HVO_2162,metal-dependent hydrolase
HVO_RS15105,1666.3544689247315,0.12877449856432108,0.18360089469320265,0,1,1,WP_004042048.1,HVO_2163,ABC transporter ATP-binding protein
HVO_RS15110,3288.0935136611474,-0.00780535696812439,0.20356245699569248,-0,1,1,WP_004042050.1,HVO_2164,FtsX-like permease family protein
HVO_RS15115,3097.446693369748,0.24101517494769453,0.222636962099934,0,1,1,WP_004042054.1,HVO_2165,ABC transporter permease
HVO_RS15120,801.5469768073413,-0.2508001845905712,0.2323474446202357,-0,1,1,WP_004042058.1,HVO_2166,hypothetical protein
HVO_RS15125,4582.699957084334,-0.49655649025123094,0.19273460659394626,-0,1,1,WP_004042059.1,HVO_2167,DUF4350 domain-containing protein
HVO_RS15130,9932.213652393673,-0.30721908613966153,0.12160547262209886,-0,1,1,WP_004042060.1,HVO_2168,MoxR family ATPase
HVO_RS15135,5310.034747653564,-0.39566379062560975,0.22252323378750835,-0,1,1,WP_004042061.1,HVO_2169,hypothetical protein
HVO_RS15140,1451.0310616242139,0.02710413294222395,0.24917414699115262,0,1,1,WP_218623699.1,HVO_2170,hypothetical protein
HVO_RS15145,6781.759441235108,0.03584016776890135,0.18931123552006424,0,1,1,WP_004042063.1,HVO_2171,DUF58 domain-containing protein
HVO_RS15150,17768.952128192464,0.20331911703785543,0.16004134010264065,0,1,1,WP_004042064.1,HVO_2172,DUF4129 domain-containing protein
HVO_RS15155,5382.4863911030925,-0.36165387083799067,0.1715295676354805,-0,1,1,WP_004042065.1,HVO_2173,DUF1616 domain-containing protein
HVO_RS15160,2303.6193475119885,-0.6921486764383433,0.3670891089900682,-0,1,1,WP_004042066.1,HVO_2174,hypothetical protein
HVO_RS15165,6316.6431186568625,-0.9306597810073861,0.3705932215425269,-0,1,1,WP_004042067.1,HVO_2175,AAA family ATPase
HVO_RS15170,3376.19858400084,0.9571892492481154,0.40947580960573954,0,1,1,WP_158543171.1,HVO_2176,hypothetical protein
HVO_RS15175,675.2316827268753,-0.6120973463201049,0.20359662462335865,-0,1,1,WP_004042069.1,HVO_2177,ubiquitin-like modifier protein SAMP3
HVO_RS15180,451.0804104704194,-0.6220233464330497,0.17856227979065115,-0,1,1,WP_004042070.1,HVO_2178,hypothetical protein
HVO_RS15185,1068.1499052722704,-0.6380700074031087,0.1878176667444882,-0,1,1,WP_004042071.1,HVO_2179,hypothetical protein
HVO_RS15190,1080.597835943833,-0.24082610879605024,0.22047107891348405,-0,1,1,WP_004042072.1,HVO_2180,AzlC family ABC transporter permease
HVO_RS15195,313.4030152525289,-0.38175960143214527,0.34431115533347706,-0,1,1,WP_004042073.1,HVO_2181,AzlD domain-containing protein
HVO_RS15200,757.4567673138172,-0.9612191194846567,0.30664310664272076,-0,1,1,WP_004042074.1,HVO_2182,hypothetical protein
HVO_RS15205,32626.75181166759,-0.004059192974677413,0.46995552904358945,-0,1,1,WP_004042075.1,HVO_2183,aldehyde ferredoxin oxidoreductase family protein
HVO_RS15210,202.88841237986955,-0.250483009945163,0.2854414338522792,-0,1,1,WP_004042076.1,HVO_2184,hypothetical protein
HVO_RS15215,1808.7387530955734,-0.6012271954544502,0.1772126244516067,-0,1,1,WP_004042077.1,HVO_2186,hypothetical protein
HVO_RS15220,7995.814016278984,0.8482758020034737,0.16809491414053723,0,1,1,WP_004042078.1,HVO_2187,archaeosine biosynthesis radical SAM protein RaSEA
HVO_RS15225,15214.09955700253,3.738764622215457,0.48640929975045655,5.630576190916848,1.7960857543847895e-8,1.298406719897077e-6,WP_004042080.1,HVO_2188,phosphoribosylformylglycinamidine synthase I
HVO_RS15230,3255.438812848802,4.045461823774894,0.47933801829690115,6.353474390776448,2.105052468964765e-10,2.699899553743195e-8,WP_004042081.1,HVO_2189,phosphoribosylformylglycinamidine synthase subunit PurS
HVO_RS15235,4628.437930213479,1.864231601792385,0.3503202964399846,2.466975538028644,0.01362596658129309,0.1375046779878714,WP_004042082.1,HVO_2190,SLC13 family permease
HVO_RS15240,5742.35448761389,-0.8784314192583577,0.17599393122450482,-0,1,1,WP_004042083.1,HVO_2191,formyltetrahydrofolate deformylase
HVO_RS15245,592.3016307576888,0.395649517097559,0.3933151879298441,0,1,1,WP_004042084.1,HVO_2192,hypothetical protein
HVO_RS15250,8026.542208996886,4.076535983861464,0.3660787036329235,8.404028842241491,4.314166685298932e-17,1.7153126740748553e-14,WP_004042085.1,HVO_2193,phosphoribosylaminoimidazolesuccinocarboxamide synthase
HVO_RS15255,3591.626369270043,0.20943229011788833,0.24196125552235986,0,1,1,WP_004042086.1,HVO_2194,Sir2 family NAD-dependent protein deacetylase
HVO_RS15270,1372.899698337896,-0.6194300749687395,0.21603213410158237,-0,1,1,WP_004042089.1,HVO_2197,DUF5518 domain-containing protein
HVO_RS15275,2983.848029827219,-0.67025276804149,0.21821378179537781,-0,1,1,WP_004042090.1,HVO_2198,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofH"
HVO_RS15280,625.278411282416,-0.8270375633416284,0.24975553983156445,-0,1,1,WP_004042091.1,HVO_2199,hypothetical protein
HVO_RS15285,3243.0737308041653,-0.08265260561928593,0.3777005317067188,-0,1,1,WP_004042092.1,HVO_2200,hypothetical protein
HVO_RS15290,2040.7799362445433,0.05181494300514467,0.27868309447118444,0,1,1,WP_004042093.1,HVO_2201,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofG"
HVO_RS15295,4573.321279948115,1.0600818430007624,0.22656164565788672,0.26518982428070514,0.7908632334130377,1,WP_004042094.1,HVO_2202,2-phospho-L-lactate guanylyltransferase
HVO_RS15300,32611.343585449424,1.1704206640950277,0.25863375113027864,0.6589266224932243,0.5099428892360337,1,WP_049914812.1,HVO_2203,hypothetical protein
HVO_RS15305,65179.629376614066,1.2134731190839319,0.2535289185454979,0.8420069801450373,0.3997840463599535,1,WP_004042096.1,HVO_2204,tubulin/FtsZ family protein
HVO_RS15310,14612.081142289377,-0.9482986488405222,0.2108089477763987,-0,1,1,WP_013035592.1,HVO_2205,complex I NDUFA9 subunit family protein
HVO_RS15315,1142.186576786462,-1.0750273442053022,0.29659796547330203,-0.2529597399145198,0.8002993244563145,1,WP_004042098.1,HVO_2206,hypothetical protein
HVO_RS15320,1583.454503947203,1.2769102951011808,0.2445732353686347,1.1322183095129188,0.25754266428059935,1,WP_004042099.1,HVO_2207,dTMP kinase
HVO_RS15325,1304.7371208395596,-0.3238803330507709,0.23335420596620735,-0,1,1,WP_004042100.1,HVO_2208,hypothetical protein
HVO_RS15330,5485.4533447345175,-0.20584690000555,0.28153750078561535,-0,1,1,WP_004042101.1,HVO_2209,thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha
HVO_RS15335,359.8819365705146,-0.4779231729676054,0.3266751586222439,-0,1,1,WP_004042102.1,HVO_2210,Lrp/AsnC ligand binding domain-containing protein
HVO_RS15340,726.5291596766751,0.07356813754163587,0.35276536696688865,0,1,1,WP_004042103.1,HVO_2211,TrkA family potassium uptake protein
HVO_RS15345,314.15329213974354,0.709127857284164,0.4364955063677142,0,1,1,WP_049914813.1,HVO_2212,Lrp/AsnC ligand binding domain-containing protein
HVO_RS15350,2197.2502579023735,0.34694820635172546,0.1711241690855821,0,1,1,WP_004042105.1,HVO_2213,DUF5813 family protein
HVO_RS15355,1808.7817835051248,-0.019150917393317306,0.364844467292058,-0,1,1,WP_004042106.1,HVO_2214,methyl-accepting chemotaxis protein
HVO_RS21050,403.51162031628326,0.2840896903263612,0.27215397660658125,0,1,1,WP_004042107.1,HVO_2215,hypothetical protein
HVO_RS15360,1181.876536596284,-0.050162511509780336,0.27719286868965426,-0,1,1,NA,HVO_3047,tRNA-Leu
HVO_RS15365,2527.6550933073713,0.1755775692118854,0.14919519174291243,0,1,1,WP_004042108.1,HVO_2218,ferredoxin
HVO_RS15370,962.5551006127703,0.10920928417184772,0.5115273807615509,0,1,1,WP_004042109.1,HVO_2220,extracellular solute-binding protein
HVO_RS15375,2481.899652742433,0.09467818012336032,0.3383698059691815,0,1,1,WP_004042110.1,HVO_2221,hypothetical protein
HVO_RS15380,10330.88532375524,0.6844027686312237,0.1933212081384874,0,1,1,WP_004042111.1,HVO_2222,peptidylprolyl isomerase
HVO_RS15385,78.51759127532947,-0.421193318704099,0.3772262458393637,-0,1,1,WP_004042112.1,HVO_2223,bile acid:sodium symporter family protein
HVO_RS15390,25.3047479911074,-0.47238293448746554,0.6080708388706322,-0,1,1,WP_004042113.1,HVO_2224,DUF2892 domain-containing protein
HVO_RS15395,4915.387559120027,0.09754531343904448,0.17104137866645838,0,1,1,WP_004042114.1,HVO_2225,succinylglutamate desuccinylase/aspartoacylase family protein
HVO_RS15400,16862.46233440943,-0.16180904896058945,0.16215894194364988,-0,1,1,WP_004042115.1,HVO_2226,anthranilate phosphoribosyltransferase
HVO_RS15405,5143.77961670872,0.8577545670350304,0.12703332738998363,0,1,1,WP_013035262.1,HVO_2227,Lrp/AsnC family transcriptional regulator
HVO_RS15410,27354.091914984117,-0.7128097206642773,0.1745229591098246,-0,1,1,WP_004042117.1,HVO_2228,PHP domain-containing protein
HVO_RS15415,2963.2310777565904,-0.3830073038859126,0.16651217352785275,-0,1,1,WP_004042118.1,HVO_2229,FAD-dependent oxidoreductase
HVO_RS15420,1677.4024877727325,0.1702335375183472,0.16935864967995776,0,1,1,WP_004042119.1,HVO_2230,HAD family hydrolase
HVO_RS15425,1766.8181855687853,0.13766246355226486,0.125874294892092,0,1,1,WP_004042120.1,HVO_2231,aldo/keto reductase
HVO_RS15430,2900.1427247497813,0.3947059423004641,0.27968450716684595,0,1,1,WP_004042121.1,HVO_2232,ATPase domain-containing protein
HVO_RS15435,1996.5580410905952,0.09377777532617501,0.2430808799109652,0,1,1,WP_004042122.1,HVO_2233,hypothetical protein
HVO_RS15440,1602.0745320681767,-0.16224951308037275,0.19962919431407739,-0,1,1,WP_004042123.1,HVO_2234,peptide-methionine (R)-S-oxide reductase MsrB
HVO_RS15445,1079.275236059775,-0.25343648888737613,0.1754159437053337,-0,1,1,WP_004042124.1,HVO_2235,hypothetical protein
HVO_RS15450,828.3420458498581,-0.3841067921790983,0.16927370817598722,-0,1,1,WP_004042125.1,HVO_2236,winged helix-turn-helix domain-containing protein
HVO_RS15455,356.037279988407,-0.5672329017834515,0.21486911828359215,-0,1,1,WP_004042126.1,HVO_2237,hypothetical protein
HVO_RS15460,86.98180819351526,-0.7069940001040577,0.5317218642972611,-0,1,1,WP_004042127.1,HVO_2238,hypothetical protein
HVO_RS15465,4125.260319675067,-0.10122197186505218,0.20087982994967044,-0,1,1,WP_004042128.1,HVO_2239,universal stress protein
HVO_RS15470,606.8632875332795,-0.09588228490825192,0.3343132221845785,-0,1,1,WP_004042129.1,HVO_2240,helix-hairpin-helix domain-containing protein
HVO_RS15475,986.1555790000524,0.8729865001429475,0.3295994135448558,0,1,1,WP_004042130.1,HVO_2241,hypothetical protein
HVO_RS15480,10623.064043810302,0.876929008236465,0.24428612933237348,0,1,1,WP_004042131.1,HVO_2242,translation initiation factor IF-2 subunit beta
HVO_RS15485,209.8436775726545,-0.8430162947061175,0.42261666900731454,-0,1,1,WP_004062665.1,HVO_2243,hypothetical protein
HVO_RS15490,974.8086324088215,0.6905919882655777,0.21678617805330586,0,1,1,WP_013035386.1,HVO_2244,fumarylacetoacetate hydrolase family protein
HVO_RS15495,243.06817110811204,0.6950198446771259,0.3187453971651882,0,1,1,WP_004042134.1,HVO_2245,hypothetical protein
HVO_RS15500,1587.7014865301016,0.43743836637413075,0.22005303124426273,0,1,1,WP_004042135.1,HVO_2247,ion transporter
HVO_RS15505,3292.798718936428,1.7872205875540421,0.20605622016157887,3.8204165199999474,1.332264934183084e-4,0.002583944086981435,WP_004042136.1,HVO_2248,hypothetical protein
HVO_RS15510,8399.483527076996,3.8006983260823315,0.33746474972532137,8.299232226067918,1.0478636488621755e-16,3.7875507889781906e-14,WP_004042137.1,HVO_2249,nucleobase:cation symporter-2 family protein
HVO_RS15515,984.2627192435993,1.9227947657288873,0.27849326565945653,3.313526320084476,9.212743573717052e-4,0.013909312691033165,WP_004042138.1,HVO_2250,hypoxanthine/guanine phosphoribosyltransferase
HVO_RS15520,224.09625053837902,-0.31484872077239595,0.1818126289241071,-0,1,1,WP_013035266.1,HVO_2251,L-lactate permease
HVO_RS15525,590.326767136632,0.9075471347736529,0.390487673203881,0,1,1,WP_013035157.1,HVO_2252,ISH3-like element ISH51 family transposase
HVO_RS15530,214.57185741894335,0.1253636598732602,0.2964972345851762,0,1,1,WP_144064041.1,HVO_2252A,hypothetical protein
HVO_RS20605,649.6629366044331,1.316402529316878,0.39036427333401247,0.8105314726026435,0.4176347841055416,1,WP_144064042.1,HVO_2253,hypothetical protein
HVO_RS15535,319.94048593884196,0.35294942349979613,0.24602682053289343,0,1,1,WP_013035660.1,HVO_2254,hypothetical protein
HVO_RS15540,1050.7069169120198,0.7478485058976947,0.19607603036867544,0,1,1,WP_004042142.1,HVO_2255,hypothetical protein
HVO_RS15545,1793.7671448517376,1.784344984653078,0.3695144483015667,2.122636850218537,0.033784294520341866,0.290121717090452,WP_004042143.1,HVO_2256,DUF262 domain-containing protein
HVO_RS21055,114.95490432768177,0.6032312545184249,0.23572266997802457,0,1,1,WP_013035302.1,HVO_2257,hypothetical protein
HVO_RS15550,100.53709925228185,-0.7252504073333758,0.2446763568134608,-0,1,1,WP_004042144.1,HVO_2258,hypothetical protein
HVO_RS15555,165.58401608281383,-0.16557453745643994,0.2620067126520523,-0,1,1,WP_004042145.1,HVO_2259,tyrosine-type recombinase/integrase
HVO_RS15560,272.4852065702525,0.14078250918578722,0.2593166717739642,0,1,1,WP_013035557.1,HVO_2260,hypothetical protein
HVO_RS15565,42.858768170199,-2.035703194476883,0.43121803956875104,-2.4018085966734146,0.01631424210032604,0.1599634969420068,WP_004042147.1,HVO_2261,hypothetical protein
HVO_RS15570,52.57343350759896,-0.6406013405702762,0.36573027978621486,-0,1,1,WP_236995469.1,HVO_2262,hypothetical protein
HVO_RS15575,7700.998854278521,2.0582377902701126,0.3238588757705137,3.2675892786708105,0.0010846764961265037,0.015972865735551775,WP_004042149.1,HVO_2263,winged helix-turn-helix transcriptional regulator
HVO_RS15580,168.9520977548889,0.7533957004136779,0.2942661751318858,0,1,1,WP_004042150.1,HVO_2264,hypothetical protein
HVO_RS15585,1142.9453696260134,1.049978053709665,0.3840255155101959,0.13014253400133277,0.896453658990221,1,WP_004042151.1,HVO_2265,hypothetical protein
HVO_RS15590,4720.502236412176,1.2776139495059025,0.39325390833766727,0.7059407258771079,0.48022499956934267,1,WP_013035643.1,HVO_2266,hypothetical protein
HVO_RS15595,3356.809856702453,0.4967174488722586,0.2881157294722457,0,1,1,WP_004042153.1,HVO_2267,hypothetical protein
HVO_RS15600,957.7261316178672,0.4961950374557375,0.2500503266599199,0,1,1,WP_004042154.1,HVO_2268,TATA-box-binding protein
HVO_RS15605,4365.356514346983,1.3852370560043137,0.23620536732565603,1.6309411609313174,0.10290273546333555,0.7177917126354775,WP_013035629.1,HVO_2269,type I restriction-modification enzyme R subunit C-terminal domain-containing protein
