locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,acc,old_locus_tag,annotation
HVO_RS12810,456.45835235318043,0.24279300633434212,0.38918090248500065,0,1,1,WP_004041577.1,HVO_1687,hypothetical protein
HVO_RS12815,3973.145917462202,0.4678442979382287,0.42930790655023193,0,1,1,WP_004041578.1,HVO_1688,hypothetical protein
HVO_RS12820,358.0090410281394,0.5573490185939475,0.477288807237974,0,1,1,NA,HVO_3036,tRNA-Lys
HVO_RS12825,16523.010566950998,0.32149280649976336,0.2751109524836619,0,1,1,WP_004041579.1,HVO_1690,DHH family phosphoesterase
HVO_RS12830,3672.5279587054692,-0.11111849787077765,0.10444162952099284,-0,1,1,WP_004041580.1,HVO_1691,PRC-barrel domain-containing protein
HVO_RS12835,15917.337280087057,-0.28349895648431284,0.16064957172915062,-0,1,1,WP_004041581.1,HVO_1692,LUD domain-containing protein
HVO_RS12840,3073.6547634457993,-0.16691228320265508,0.1277687486635258,-0,1,1,WP_004041582.1,HVO_1693,LUD domain-containing protein
HVO_RS12845,4179.701185916324,0.2919639536810444,0.16125987541011355,0,1,1,WP_004041583.1,HVO_1694,Nramp family divalent metal transporter
HVO_RS12850,1305.1133528690013,0.2278814171782259,0.182289194153169,0,1,1,WP_004041584.1,HVO_1695,hypothetical protein
HVO_RS12855,5759.543008971803,0.7464340303800302,0.38871386461450036,0,1,1,WP_004041585.1,HVO_1696,L-lactate permease
HVO_RS12860,10625.97715137783,0.3042935169246021,0.17385431244951358,0,1,1,WP_004041586.1,HVO_1697,FAD-binding and (Fe-S)-binding domain-containing protein
HVO_RS12865,3671.9617156848126,0.22132992932355106,0.18574706760477158,0,1,1,WP_013035628.1,HVO_1698,CBS domain-containing protein
HVO_RS12870,2577.4201560871174,0.13816814436148833,0.19568786419028988,0,1,1,WP_013035305.1,HVO_1699,pyridoxal phosphate-dependent aminotransferase
HVO_RS12875,2897.6427669239156,0.18742232261994754,0.16543467683227667,0,1,1,WP_004041589.1,HVO_1700,winged helix-turn-helix domain-containing protein
HVO_RS12880,1675.994572843647,0.13511871042023577,0.1618947347059196,0,1,1,WP_004041590.1,HVO_1701,GIY-YIG nuclease family protein
HVO_RS12885,979.3039445004822,0.017381999174257628,0.273802363637826,0,1,1,WP_004041591.1,HVO_1702,DCC1-like thiol-disulfide oxidoreductase family protein
HVO_RS12890,7908.397688253929,0.01903322145727693,0.16385960953673143,0,1,1,WP_004041592.1,HVO_1703,DEAD/DEAH box helicase
HVO_RS12895,5363.508397636647,0.15489018398030036,0.4265206215052927,0,1,1,WP_004041593.1,HVO_1704,hypothetical protein
HVO_RS12900,14269.65627869337,0.16451225010422083,0.3679683899963643,0,1,1,WP_004041594.1,HVO_1705,iron ABC transporter substrate-binding protein
HVO_RS12905,9767.447970910122,0.3195727155495376,0.21304312579847615,0,1,1,WP_004041595.1,HVO_1706,iron ABC transporter permease
HVO_RS12910,5103.6281073926375,0.389243764814975,0.19094966017350665,0,1,1,WP_004041596.1,HVO_1707,ABC transporter ATP-binding protein
HVO_RS12915,4058.9834337521743,0.41401286721058306,0.21222968565832534,0,1,1,WP_004041597.1,HVO_1708,glycosyltransferase family 39 protein
HVO_RS12920,4517.118421816967,0.08669398103498041,0.11866068813129882,0,1,1,WP_004041598.1,HVO_1709,MFS transporter
HVO_RS12925,7042.950403011527,-0.24346672899167973,0.13368075375709038,-0,1,1,WP_013035597.1,HVO_1710,alpha-amylase MalA
HVO_RS12930,15503.985617701623,0.07898271974319025,0.17223390629946095,0,1,1,WP_004041601.1,HVO_1711,glycoside hydrolase family 15 protein
HVO_RS12935,1291.6228411972438,0.08965879618720492,0.13547161558396575,0,1,1,WP_004041602.1,HVO_1712,SRPBCC family protein
HVO_RS12940,2511.526972666054,-0.36869682528502734,0.3739907299258019,-0,1,1,WP_004041603.1,HVO_1713,response regulator
HVO_RS12945,1576.0190020820016,0.11107167553122371,0.1309321338941,0,1,1,WP_004041604.1,HVO_1714,DMT family transporter
HVO_RS12950,921.4448309656763,0.19557015121228266,0.26703253669270904,0,1,1,WP_004041605.1,HVO_1715,class I SAM-dependent methyltransferase
HVO_RS12955,1335.4432542871743,0.174828491657723,0.3908071977931971,0,1,1,WP_004041606.1,HVO_1716,7-cyano-7-deazaguanine synthase QueC
HVO_RS12960,1621.0075459263767,0.229286210155496,0.3555610041146848,0,1,1,WP_004041607.1,HVO_1717,7-carboxy-7-deazaguanine synthase QueE
HVO_RS12965,1554.3277445490155,0.22106776418482676,0.3381527873512766,0,1,1,WP_004041608.1,HVO_1718,6-pyruvoyl tetrahydropterin synthase family protein
HVO_RS12970,1178.9656552596632,0.16396068570830666,0.3365505217277295,0,1,1,WP_004041609.1,HVO_1719,thioesterase family protein
HVO_RS12975,515.8935393191643,0.41769142419587435,0.1316161529452847,0,1,1,WP_004041610.1,HVO_1720,hypothetical protein
HVO_RS12980,87.1977153876138,-0.0679231255826912,0.24928527475673812,-0,1,1,WP_004041611.1,HVO_1721,2Fe-2S iron-sulfur cluster-binding protein
HVO_RS12985,82.18321350912522,0.8840442237704847,0.46985637084294696,0,1,1,NA,HVO_3037,tRNA-Tyr
HVO_RS12990,5993.748398209707,0.16458989685468298,0.13334052431298524,0,1,1,WP_004041612.1,HVO_1723,DEAD/DEAH box helicase
HVO_RS12995,1018.2375509477167,0.021633289128423657,0.15766346914980967,0,1,1,WP_004041613.1,HVO_1724,hypothetical protein
HVO_RS13000,6164.6288407663,0.3686042172868285,0.3048342981731241,0,1,1,WP_004063115.1,HVO_1725,orc1/cdc6 family replication initiation protein
HVO_RS13005,2946.3119185864452,0.06502983470632091,0.09106650614389783,0,1,1,WP_004041615.1,HVO_1726,hypothetical protein
HVO_RS13010,13984.495217935226,0.09285898540559853,0.11843884198947682,0,1,1,WP_004041616.1,HVO_1727,TATA-box-binding protein
HVO_RS13020,1802.763837665669,0.6353686188246195,0.2610025007939283,0,1,1,NA,HVO_3039,tRNA-Ala
HVO_RS13030,67.98125952868388,0.32317072042782535,0.35827853651227143,0,1,1,NA,HVO_3041,5S ribosomal RNA
HVO_RS13035,721.8182455723686,0.7230471146115844,0.5252001995890049,0,1,1,NA,HVO_3042,tRNA-Cys
HVO_RS13040,13085.358884991105,0.06248770090719864,0.2462239027635418,0,1,1,WP_004041617.1,HVO_1733,hypothetical protein
HVO_RS13045,6792.5017139939155,0.09899798245654784,0.2483956482154103,0,1,1,WP_004041618.1,HVO_1734,hypothetical protein
HVO_RS21295,1560.3678842177385,0.11827827081633258,0.1715538099620474,0,1,1,WP_236995493.1,NA,hypothetical protein
HVO_RS13055,7492.3496857401105,0.06749544622041057,0.08569913907909454,0,1,1,WP_013035313.1,HVO_1736,DEAD/DEAH box helicase family protein
HVO_RS13060,7036.366858647904,0.11849157403886008,0.12880894854457037,0,1,1,WP_004041621.1,HVO_1737,DUF790 family protein
HVO_RS13065,1256.1200863119698,-0.02807528761906238,0.13924651854925466,-0,1,1,WP_004041622.1,HVO_1738,calcium-binding protein
HVO_RS13070,2271.903258549914,-0.11895081767508912,0.15167083260857947,-0,1,1,WP_004041623.1,HVO_1739,hypothetical protein
HVO_RS13075,2490.357812638485,-0.1351012655540064,0.0933363494747729,-0,1,1,WP_004041624.1,HVO_1740,hypothetical protein
HVO_RS13080,4800.061254902953,-0.1646022721630205,0.08184015470859075,-0,1,1,WP_004041625.1,HVO_1741,hypothetical protein
HVO_RS13085,2564.3652143911795,-0.1257912314421957,0.07015158989879133,-0,1,1,WP_004041626.1,HVO_1742,hypothetical protein
HVO_RS13090,1325.9323271059798,0.13111834540853504,0.17775621745713177,0,1,1,WP_236995459.1,HVO_1743,SWIM zinc finger family protein
HVO_RS13095,4703.2520895200405,0.0725688740930928,0.08112960355429633,0,1,1,WP_013035512.1,HVO_1744,DEAD/DEAH box helicase
HVO_RS13100,13201.545513572517,0.1396003220321752,0.2730616761085849,0,1,1,WP_004041629.1,HVO_1745,helix-hairpin-helix domain-containing protein
HVO_RS13105,2981.5860530147397,0.21707288921824244,0.12144191657259014,0,1,1,WP_004041630.1,HVO_1746,DUF2800 domain-containing protein
HVO_RS13110,83.97392942873537,0.3297589930366393,0.23508911405620606,0,1,1,WP_004041631.1,HVO_1747,hypothetical protein
HVO_RS13115,28897.707817559767,0.22053329970784735,0.13302413766546678,0,1,1,WP_004041632.1,HVO_1749,hypothetical protein
HVO_RS13120,422.92586062033337,0.0694403121516203,0.14709144849082123,0,1,1,WP_004041633.1,HVO_1750,hypothetical protein
HVO_RS13125,4569.8171402582175,0.055608081358556445,0.20483836639083033,0,1,1,WP_004041634.1,HVO_1751,heavy metal translocating P-type ATPase
HVO_RS13130,1238.4074598465666,-0.05797312473286563,0.1517209654811781,-0,1,1,WP_004041635.1,HVO_1752,AsnC family transcriptional regulator
HVO_RS13135,561.4189417366399,0.08911637743585928,0.22101640875330553,0,1,1,WP_004041636.1,HVO_1753,heavy metal-associated domain-containing protein
HVO_RS13140,2975.440352060874,0.0065388568550917795,0.236040261927184,0,1,1,WP_004041637.1,HVO_1754,hypothetical protein
HVO_RS13145,3877.600601233048,-0.037148300067214056,0.12961513844566735,-0,1,1,WP_004041638.1,HVO_1755,hypothetical protein
HVO_RS13150,1300.0937156579407,-0.011297874755150514,0.14540165534794075,-0,1,1,WP_004041639.1,HVO_1756,GNAT family N-acetyltransferase
HVO_RS13155,2114.49152493407,0.145816462032234,0.17082050962341497,0,1,1,WP_004041640.1,HVO_1757,DoxX family membrane protein
HVO_RS13160,9229.682520007613,0.1600879937431887,0.2820658996846542,0,1,1,WP_004041641.1,HVO_1758,FAD-dependent oxidoreductase
HVO_RS13165,7248.508698886484,0.3484054142698016,0.3253063877108559,0,1,1,WP_004041642.1,HVO_1759,iron ABC transporter permease
HVO_RS13170,5723.73756358081,0.3680498710385496,0.3708917137627636,0,1,1,WP_004041643.1,HVO_1760,ABC transporter ATP-binding protein
HVO_RS13175,2655.9282112848246,0.17324460182270465,0.11024597373084935,0,1,1,WP_004041644.1,HVO_1761,peptidylprolyl isomerase
HVO_RS13180,6634.815707554999,0.01553572198336054,0.12416296363370773,0,1,1,WP_004041645.1,HVO_1762,ferredoxin Fer
HVO_RS13185,2228.0752029745213,0.3070123322809417,0.13953950945363164,0,1,1,WP_004041646.1,HVO_1763,lysylphosphatidylglycerol synthase domain-containing protein
HVO_RS13190,3412.4077181955463,-0.03664919108691214,0.2582930501944078,-0,1,1,WP_013035551.1,HVO_1764,hypothetical protein
HVO_RS13195,249.75411519351718,0.23853167652817306,0.0997028473056786,0,1,1,WP_004041648.1,HVO_1766,winged helix-turn-helix domain-containing protein
HVO_RS13200,157.32818356418733,0.28821393891373887,0.17279599593984227,0,1,1,WP_256736966.1,HVO_1767,ABC transporter permease
HVO_RS13205,152.3627823284037,0.3308632875830481,0.22308644283084053,0,1,1,WP_004041650.1,HVO_1768,ATP-binding cassette domain-containing protein
HVO_RS13210,138.84524047359363,0.21784591210292398,0.1765576901559466,0,1,1,WP_004041651.1,HVO_1769,ABC transporter ATP-binding protein
HVO_RS13215,28.692041416576178,0.3306393997969146,0.20383244316054525,0,1,1,WP_004041652.1,HVO_1770,hypothetical protein
HVO_RS13220,135.0045999690689,0.2554288750479751,0.11776946687061961,0,1,1,WP_004041653.1,HVO_1771,DUF917 family protein
HVO_RS13225,55.861700289528095,0.23765969690051658,0.1718677501253436,0,1,1,WP_004041654.1,HVO_1772,DUF1177 family protein
HVO_RS13230,93.49316267162186,0.16518192166625875,0.17120359057297124,0,1,1,WP_004041655.1,HVO_1773,AroM family protein
HVO_RS13235,190.70220802523914,0.0833199816828634,0.12638575386095655,0,1,1,WP_004041656.1,HVO_1774,aminopeptidase
HVO_RS13240,131.26841461615751,0.2057455975169323,0.1361974608807389,0,1,1,WP_004041657.1,HVO_1775,nitroreductase family protein
HVO_RS13245,121.94592824249288,0.025810704092566222,0.16901605460062877,0,1,1,WP_004041658.1,HVO_1776,aspartate/glutamate racemase family protein
HVO_RS13250,30637.611444999362,-0.18021189187500483,0.1924798167602967,-0,1,1,WP_004041659.1,HVO_1778,catalase/peroxidase HPI
HVO_RS13255,997.10775965768255,0.11541117218707111,0.18259323487508503,0,1,1,WP_013035326.1,HVO_1779,methyl-accepting chemotaxis protein
HVO_RS20970,1665.9871550949083,-0.008279319747657894,0.20904942847394414,-0,1,1,WP_013035538.1,HVO_1780,hypothetical protein
HVO_RS13265,674.1500081067295,0.10299861985470084,0.1800521177648311,0,1,1,WP_236995460.1,HVO_1781,hypothetical protein
HVO_RS13270,432.95680630747495,-0.52089129448784,0.19295288827217608,-0,1,1,WP_013035466.1,HVO_1782,ISH3 family transposase
HVO_RS13275,3192.6440340623403,0.07138628220660306,0.14028426906547026,0,1,1,WP_004041663.1,HVO_1784,M20/M25/M40 family metallo-hydrolase
HVO_RS13280,2635.2912582423482,0.18516432029708654,0.15162254609632778,0,1,1,WP_004041664.1,HVO_1783,hypothetical protein
HVO_RS20975,2454.9746827990184,-0.032332475315141336,0.24946272278888013,-0,1,1,WP_004041665.1,HVO_1785,hypothetical protein
HVO_RS13285,411.39649948817726,-0.2959663262365433,0.31259564862711087,-0,1,1,WP_004041667.1,HVO_1787,hypothetical protein
HVO_RS13290,7589.392415180058,0.07359296012827705,0.262975374663122,0,1,1,WP_004041668.1,HVO_1788,ferredoxin--nitrite reductase
HVO_RS13295,1495.1287813629074,0.03050371641156719,0.1620476374924647,0,1,1,WP_004041669.1,HVO_1789,DUF6360 family protein
HVO_RS13300,7145.651954705452,0.2096574498821291,0.19640896512265826,0,1,1,WP_013035554.1,HVO_1790,DMT family transporter
HVO_RS13305,2063.081070266212,1.9777871786482508,0.3515227967126781,2.7815754420259076,0.005409575602910409,0.4480931791077455,WP_004041676.1,HVO_1791,DMT family transporter
HVO_RS13310,988.3046590781946,0.2987206095038497,0.1478033136135359,0,1,1,WP_004041677.1,HVO_1792,Lrp/AsnC family transcriptional regulator
HVO_RS20175,547.109065955001,0.2092903609729539,0.13586121768277604,0,1,1,WP_004063049.1,HVO_1792A,hypothetical protein
HVO_RS13325,64.29330814201515,0.018104265682574484,0.19350780849717486,0,1,1,WP_004041680.1,HVO_1795,SHOCT domain-containing protein
HVO_RS20980,1072.6854646049512,-0.08232167947003945,0.3119083201563141,-0,1,1,WP_013035284.1,HVO_1796,hypothetical protein
HVO_RS13330,2389.105464461936,0.16115890442917194,0.22725614729341306,0,1,1,WP_004041681.1,HVO_1797,MBL fold metallo-hydrolase
HVO_RS20185,271.6156985203301,-0.07578110577509088,0.1748132234683676,-0,1,1,WP_013035241.1,HVO_1798,hypothetical protein
HVO_RS13340,5016.620899742075,0.14918228074058293,0.22862141559871463,0,1,1,WP_004041683.1,HVO_1799,digeranylgeranylglycerophospholipid reductase
HVO_RS13345,3865.286886308994,-0.18557888419078014,0.20685648636686735,-0,1,1,WP_004041684.1,HVO_1801,hypothetical protein
HVO_RS13350,3121.54643500454,0.2094389422001389,0.14321054947446302,0,1,1,WP_004041685.1,HVO_1802,zinc-dependent metalloprotease family protein
HVO_RS19290,803876.9915186744,-0.08925024851713224,0.20572993171631562,-0,1,1,NA,HVO_3076,RNase P RNA component
HVO_RS13355,5539.826974919243,0.32408757333906635,0.16660110421667104,0,1,1,WP_004041686.1,HVO_1803,TIGR00296 family protein
HVO_RS13360,3711.435102107924,0.2442976905472182,0.2236515470099447,0,1,1,WP_004041687.1,HVO_1804,nicotinate phosphoribosyltransferase
HVO_RS13365,242.74772725291666,-0.18876982074992754,0.2018899953880947,-0,1,1,WP_004041688.1,HVO_1805,hypothetical protein
HVO_RS13370,1627.870743867931,-0.14861602546390523,0.0792177879064947,-0,1,1,WP_004041689.1,HVO_1806,Hvo_1808 family surface protein
HVO_RS13375,659.5904803652736,-0.06541898015795014,0.1990031701038366,-0,1,1,WP_004041690.1,HVO_1807,hypothetical protein
HVO_RS13380,8563.24561099228,0.12412239153570385,0.09627993735974426,0,1,1,WP_004041691.1,HVO_1808,Hvo_1808 family surface protein
HVO_RS13385,1384.094018980717,-0.062152231818690555,0.1825724283960162,-0,1,1,WP_004041692.1,HVO_1809,isochorismatase family cysteine hydrolase
HVO_RS13390,862.4761327435822,-0.18526049338610956,0.16397776420728125,-0,1,1,WP_004041693.1,HVO_1810,PaaI family thioesterase
HVO_RS13395,7159.061413000982,1.0856588225080501,0.07148580207111088,1.198263431706908,0.23081447800552166,1,WP_004041694.1,HVO_1811,PAS domain S-box protein
HVO_RS13400,1378.580197340585,0.22633341126902337,0.10181485284296689,0,1,1,WP_004041695.1,HVO_1812,hypothetical protein
HVO_RS13405,2992.108256972595,0.3273574511302646,0.1626789027000581,0,1,1,WP_013035651.1,HVO_1813,bacterio-opsin activator domain-containing protein
HVO_RS13410,1130.3918666279799,0.15949216443940514,0.102778425520634,0,1,1,WP_004041697.1,HVO_1814,hypothetical protein
HVO_RS13415,2066.7409130268293,0.10699803829947496,0.125983778915166,0,1,1,WP_004041698.1,HVO_1815,lipoate--protein ligase family protein
HVO_RS13420,5556.917977983853,0.035477129919878586,0.09585243189201764,0,1,1,WP_004041699.1,HVO_1816,dihydroorotase
HVO_RS13425,1042.6088818453081,0.04265719921961809,0.09823620384836813,0,1,1,WP_004041700.1,HVO_1817,hypothetical protein
HVO_RS13430,1616.7794019224118,-0.023253687834215105,0.1600012359466766,-0,1,1,WP_004041701.1,HVO_1818,hypothetical protein
HVO_RS13435,1993.5090170540461,0.17919486814727933,0.16784353211660827,0,1,1,WP_004041702.1,HVO_1819,DUF5806 family protein
HVO_RS13440,1561.50507672771,-0.07187226101288695,0.19791518852408232,-0,1,1,WP_004041703.1,HVO_1820,universal stress protein
HVO_RS13445,2987.2394687751735,0.0011248813081493716,0.20389076483417018,0,1,1,WP_004041704.1,HVO_1821,GNAT family N-acetyltransferase
HVO_RS13450,3015.3063049926836,-0.11013557843615049,0.1498479689800935,-0,1,1,WP_004041708.1,HVO_1822,universal stress protein
HVO_RS13455,1909.7648870068347,-0.12676924993292793,0.14569365388835787,-0,1,1,WP_004041710.1,HVO_1823,universal stress protein
HVO_RS13460,7549.877087880357,0.16848541200835102,0.13020845073218956,0,1,1,WP_004041712.1,HVO_1824,hypothetical protein
HVO_RS13465,3185.6526803194197,0.3867141294565453,0.3580676306385628,0,1,1,WP_004041714.1,HVO_1825,DUF5807 family protein
HVO_RS13470,5327.412088136001,0.6053755583431014,0.3974104158604923,0,1,1,WP_004041716.1,HVO_1826,hypothetical protein
HVO_RS13475,18944.01343808127,0.4869084179534705,0.34285094380890085,0,1,1,WP_004041717.1,HVO_1827,30S ribosomal protein S6e
HVO_RS13480,1175.275907200528,-0.05268079107133103,0.30780210506107114,-0,1,1,WP_004041718.1,HVO_1828,rubrerythrin-like domain-containing protein
HVO_RS13485,7636.029338835121,0.09996988580299745,0.06956104313441015,0,1,1,WP_004041719.1,HVO_1829,aminopeptidase
HVO_RS13490,7833.183769463097,0.3275226425565457,0.12878311217101365,0,1,1,WP_004041720.1,HVO_1830,decarboxylating 6-phosphogluconate dehydrogenase
HVO_RS13495,35682.41706039874,0.2805786951097844,0.14214736240807696,0,1,1,WP_013035390.1,HVO_1831,2Fe-2S iron-sulfur cluster-binding protein
HVO_RS13500,3028.0347544260403,0.05958638395453814,0.2516193528069437,0,1,1,WP_004041722.1,HVO_1832,MATE family efflux transporter
HVO_RS13505,363.27869081809996,0.16022668619748445,0.30595382332312326,0,1,1,NA,HVO_3043,tRNA-Arg
HVO_RS13510,278.01195675058403,-0.555581618589889,0.25595730817986934,-0,1,1,WP_013035249.1,HVO_1835,IS4-like element ISHvo11 family transposase
HVO_RS20190,284.4408608848895,-8.839799991541799e-5,0.3108586337226432,-0,1,1,WP_081442889.1,NA,DUF262 domain-containing protein
HVO_RS13530,1427.1335235948754,0.17332734511165604,0.20004257176857695,0,1,1,WP_049914773.1,HVO_1838,HNH endonuclease family protein
HVO_RS20205,410.926286834485,0.08226612703485289,0.1096145737247779,0,1,1,WP_004041725.1,HVO_1839,site-specific integrase
HVO_RS13535,11.438446772569984,1.216764509123782,0.46586169127590366,0.46529799119156284,0.6417180731451002,1,WP_008610516.1,HVO_1840,hypothetical protein
HVO_RS13540,125.08908489485637,0.3782238016543516,0.2405891237690864,0,1,1,WP_004041727.1,HVO_1841,hypothetical protein
HVO_RS13545,1060.6787941207697,0.029830454964225466,0.25426676932221204,0,1,1,WP_004041728.1,HVO_1841A,Fic family protein
HVO_RS13550,349.16242038918506,-0.2334660951857199,0.21730079669345623,-0,1,1,WP_004041729.1,HVO_1843,hypothetical protein
HVO_RS13560,429.81741804129837,-0.661423731775071,0.2220945014520065,-0,1,1,WP_013035295.1,HVO_1845,ISH3 family transposase
HVO_RS13565,147.97904070669034,0.8031500181599021,0.5263253403332252,0,1,1,NA,HVO_3044,tRNA-Lys
HVO_RS13570,7672.74146069992,-0.2111335772413592,0.11093891913648231,-0,1,1,WP_004041730.1,HVO_1847,oligoendopeptidase F
HVO_RS13575,2304.7718467823224,-0.07323000482708746,0.12931118233591848,-0,1,1,WP_004041731.1,HVO_1849,M28 family metallopeptidase
HVO_RS13580,1113.291799889914,0.016089846458062586,0.09781789211217091,0,1,1,WP_004041732.1,HVO_1850,hypothetical protein
HVO_RS13585,2630.121935676706,-0.004659801066183806,0.11367468189949663,-0,1,1,WP_004041733.1,HVO_1851,HAD family hydrolase
HVO_RS13590,2466.1137341587564,0.1801357492957901,0.09042529265411188,0,1,1,WP_013035360.1,HVO_1852,tRNA pseudouridine(38-40) synthase TruA
HVO_RS13595,1059.0545171952274,0.02327606064764328,0.09889352919733596,0,1,1,WP_004041735.1,HVO_1853,universal stress protein
HVO_RS13600,6853.501909640695,0.1419730193585439,0.09610399370819377,0,1,1,WP_004041736.1,HVO_1854,histidine--tRNA ligase
HVO_RS13605,1929.758010968419,0.17986454141256486,0.15921536717501678,0,1,1,WP_004041737.1,HVO_1855,DMT family transporter
HVO_RS13610,3918.166164109823,-0.0944787813155538,0.13218382529449274,-0,1,1,WP_004041738.1,HVO_1856,alpha hydrolase
HVO_RS13615,4879.601128808758,-0.043855353507991995,0.09780202868185414,-0,1,1,WP_004041739.1,HVO_1857,DNA-binding protein
HVO_RS13620,20159.28886523284,0.3513885165157736,0.33671917839085364,0,1,1,WP_004041740.1,HVO_1858,30S ribosomal protein S19e
HVO_RS13625,5158.603433869978,0.25467195906678736,0.3183060389834929,0,1,1,WP_004041741.1,HVO_1859,lysylphosphatidylglycerol synthase transmembrane domain-containing protein
HVO_RS13630,3825.178656136019,0.3837271443063978,0.14074374389418065,0,1,1,WP_004041743.1,HVO_1861,thiamine-phosphate kinase
HVO_RS13635,8820.291281966192,-0.12696520802170183,0.07986416057645733,-0,1,1,WP_004041744.1,HVO_1862,site-2 protease family protein
HVO_RS13640,1637.8735398040526,-1.1667257407975762,0.2987693627755222,-0.5580416253149897,0.5768159604632437,1,WP_013035508.1,HVO_1863,hypothetical protein
HVO_RS13645,3624.8855215095045,-0.045203419088608573,0.08722773253161605,-0,1,1,WP_004041746.1,HVO_1864,molybdopterin synthase
HVO_RS13650,777.95629787953,0.1671600387251255,0.11784128956638813,0,1,1,WP_004041747.1,HVO_1865,hypothetical protein
HVO_RS13655,3410.2040411522753,0.34638873469825937,0.34627658774858294,0,1,1,WP_004041748.1,HVO_1866,UMP kinase
HVO_RS13660,10612.34798956177,0.33898673973479937,0.376774831007277,0,1,1,WP_004041749.1,HVO_1867,lysine--tRNA ligase
HVO_RS13665,3043.5706060986568,0.07219296885494617,0.14988116436939414,0,1,1,WP_004041750.1,HVO_1868,hypothetical protein
HVO_RS13670,7565.073386263504,-0.13861939190024827,0.2083688579650666,-0,1,1,WP_004041751.1,HVO_1869,hypothetical protein
HVO_RS13675,6119.452626681739,0.14584159250237735,0.11395040665772502,0,1,1,WP_004041752.1,HVO_1870,site-2 protease family protein
HVO_RS13680,21633.356658889104,0.06683073306681542,0.11276845061793478,0,1,1,WP_004041753.1,HVO_1871,heme-binding protein
HVO_RS13685,2451.6660728534944,0.15411684089291802,0.2334070811623547,0,1,1,WP_049914780.1,HVO_1872,hypothetical protein
HVO_RS20985,2029.5074304095162,0.057677614488901054,0.07839080153900371,0,1,1,WP_004041755.1,HVO_1873,hypothetical protein
HVO_RS13690,11064.899088156995,0.056871107335820945,0.09378732030598327,0,1,1,WP_004041756.1,HVO_1874,aldo/keto reductase
HVO_RS13695,2013.3743551124137,0.09580379120638313,0.2270682789828979,0,1,1,WP_004041757.1,HVO_1875,acyltransferase
HVO_RS13700,1939.1693911129787,-0.3255856010263968,0.2796930339448768,-0,1,1,WP_004041758.1,HVO_1876,hypothetical protein
HVO_RS13705,740.5432345752457,0.12793786259766687,0.1504651012983895,0,1,1,WP_004041759.1,HVO_1876A,hypothetical protein
HVO_RS13710,1182.0590288344983,0.5947501055187183,0.27340982692837784,0,1,1,NA,HVO_3045,tRNA-Gly
HVO_RS13715,21213.272612336175,0.027569379401478498,0.19621176972163387,0,1,1,WP_004041760.1,HVO_1878,NAD+ synthase
HVO_RS13720,1180.362574799378,-0.0420588415751628,0.08670653427232256,-0,1,1,WP_004041761.1,HVO_1879,enoyl-CoA hydratase/isomerase family protein
HVO_RS13725,8574.217482217482,0.0723218064424535,0.11334210522620268,0,1,1,WP_004041762.1,HVO_1880,hypothetical protein
HVO_RS13730,550.3076123634083,0.4332336329383315,0.35649851157255225,0,1,1,NA,HVO_3046,tRNA-Thr
HVO_RS13735,1558.8330190818165,-0.1322349480830169,0.2114239899291388,-0,1,1,WP_004041763.1,HVO_1882,pectinesterase family protein
HVO_RS13740,8653.91339083387,-0.08199213499713576,0.24860936882653878,-0,1,1,WP_013035584.1,HVO_1883,hypothetical protein
HVO_RS13745,1079.2940332611004,-0.07872044440543227,0.16026161310759773,-0,1,1,WP_013035242.1,HVO_1884,hypothetical protein
HVO_RS13750,1060.7156924313124,-0.09543433846642378,0.3297838840309814,-0,1,1,WP_004041766.1,HVO_1885,TrkA family potassium uptake protein
HVO_RS13755,2192.8963731387425,0.09164234394424861,0.1225293835543128,0,1,1,WP_004041767.1,HVO_1886,phosphate ABC transporter ATP-binding protein
HVO_RS13760,1885.854246937828,0.03703009404925687,0.10323886338025287,0,1,1,WP_004041768.1,HVO_1887,ABC transporter permease
HVO_RS13765,3349.969377028308,-0.1514630640433238,0.26058714024365115,-0,1,1,WP_004041769.1,HVO_1888,substrate-binding domain-containing protein
HVO_RS13770,1134.3456521109529,0.11228130019910809,0.21105702011874244,0,1,1,WP_004041770.1,HVO_1889,PIN domain-containing protein
HVO_RS20990,1136.8766675071279,-0.10054426373635983,0.1046969142543939,-0,1,1,WP_004041771.1,HVO_1890,hypothetical protein
HVO_RS20995,598.0600596263316,0.020011577694275934,0.10947472651435994,0,1,1,WP_004041772.1,HVO_1891,hypothetical protein
HVO_RS13775,1567.7579417932698,0.20061842177366992,0.20733687141747648,0,1,1,WP_004041773.1,HVO_1892,ACT domain-containing protein
HVO_RS13780,4967.551212881612,0.13753769637290378,0.1575956101020763,0,1,1,WP_004041774.1,HVO_1893,non-canonical purine NTP pyrophosphatase
HVO_RS13785,3971.9484529387146,0.1489919291203202,0.13260123063266993,0,1,1,WP_004041775.1,HVO_1894,DUF5808 domain-containing protein
HVO_RS13790,15100.473960389309,0.4188765008107915,0.368299626897953,0,1,1,WP_004041776.1,HVO_1895,bifunctional N(6)-L-threonylcarbamoyladenine synthase/serine/threonine protein kinase
HVO_RS13795,19746.28254866943,0.2832574450461201,0.28497489312497687,0,1,1,WP_004041777.1,HVO_1896,30S ribosomal protein S24e
HVO_RS13800,7780.477667150786,0.24524678631369215,0.3280493880541793,0,1,1,WP_004041778.1,HVO_1897,GTP-dependent dephospho-CoA kinase family protein
